Date,AAPL,AMZN,AVGO,GOOGL,META,MSFT,NVDA,ORCL,TSLA,TSM
2016-05-11,21.059865951538086,35.6614990234375,11.009984970092773,36.22808074951172,118.5893783569336,44.91834259033203,0.882753312587738,34.144203186035156,13.93066692352295,17.834251403808594
2016-05-12,20.565866470336914,35.89649963378906,10.794915199279785,36.105098724365234,119.34345245361328,45.32308578491211,0.870758056640625,34.29060363769531,13.8186674118042,17.6575984954834
2016-05-13,20.60684585571289,35.49599838256836,10.719141960144043,35.944419860839844,118.87710571289062,44.944732666015625,1.0031952857971191,34.10975646972656,13.840666770935059,17.527023315429688
2016-05-16,21.371746063232422,35.53300094604492,10.918143272399902,36.21567916870117,117.74598693847656,45.60466384887695,1.0328162908554077,34.419776916503906,13.88599967956543,17.749765396118164
2016-05-17,21.282962799072266,34.76350021362305,10.804866790771484,35.714317321777344,116.43626403808594,44.75404357910156,1.0350196361541748,34.10114669799805,13.644000053405762,17.626873016357422
2016-05-18,21.52655029296875,34.872501373291016,11.012282371520996,35.79316329956055,116.73393249511719,45.01986312866211,1.0614579916000366,33.98918533325195,14.07800006866455,18.064664840698242
2016-05-19,21.44459342956543,34.92599868774414,10.925028800964355,35.47232437133789,115.90047454833984,44.585697174072266,1.0661096572875977,33.446678161621094,14.347332954406738,17.85729217529297
2016-05-20,21.67679786682129,35.13999938964844,11.230416297912598,35.78969192504883,116.43626403808594,44.85151672363281,1.085203766822815,33.93751525878906,14.685333251953125,18.364208221435547
2016-05-23,21.952260971069336,34.837501525878906,11.335270881652832,35.56853103637695,115.06702423095703,44.3287467956543,1.086917519569397,33.73945617675781,14.414667129516602,18.64070701599121
2016-05-24,22.286903381347656,35.209999084472656,11.58937931060791,36.3510627746582,116.78353881835938,45.71098327636719,1.1133018732070923,34.3594970703125,14.52733325958252,18.794315338134766
2016-05-25,22.678464889526367,35.41749954223633,11.75393295288086,36.60248565673828,116.97206115722656,46.18058395385742,1.1086382865905762,34.55754852294922,14.638667106628418,18.90952491760254
2016-05-26,22.85830307006836,35.74549865722656,11.711838722229004,36.54446029663086,118.53975677490234,45.97678756713867,1.1204195022583008,34.40254592895508,15.008000373840332,19.04009246826172
2016-05-27,22.844636917114258,35.61199951171875,11.733268737792969,37.07358932495117,118.45045471191406,46.35778045654297,1.1265552043914795,34.505882263183594,14.869333267211914,19.047773361206055
2016-05-31,22.733102798461914,36.13949966430664,11.814399719238281,37.13557815551758,117.8848876953125,46.960304260253906,1.1466808319091797,34.617828369140625,14.881999969482422,18.9863338470459
2016-06-01,22.414379119873047,35.97200012207031,11.845781326293945,37.11623764038086,117.85513305664062,46.827388763427734,1.1488902568817139,34.66950607299805,14.637332916259766,19.393402099609375
2016-06-02,22.245929718017578,36.4119987487793,11.85649585723877,36.90845489501953,118.00395965576172,46.49955749511719,1.1569899320602417,33.291683197021484,14.597332954406738,19.339637756347656
2016-06-03,22.29145622253418,36.277000427246094,12.442012786865234,36.491397857666016,117.54755401611328,45.8881721496582,1.1407907009124756,33.670589447021484,14.599332809448242,19.608457565307617
2016-06-06,22.45307731628418,36.33649826049805,12.463440895080566,36.20376968383789,117.86506652832031,46.1894416809082,1.1349003314971924,33.9633674621582,14.711999893188477,19.5623779296875
2016-06-07,22.544139862060547,36.1870002746582,12.616517066955566,36.254852294921875,116.84306335449219,46.16286087036133,1.137109398841858,33.69640350341797,15.489333152770996,20.015525817871094
2016-06-08,22.523664474487305,36.332000732421875,12.529263496398926,36.842002868652344,117.46817779541016,46.10970687866211,1.1334278583526611,33.82558059692383,15.701333045959473,20.222904205322266
2016-06-09,22.68528938293457,36.38249969482422,12.562939643859863,36.8216667175293,117.63682556152344,45.73755645751953,1.1628800630569458,33.627525329589844,15.290666580200195,20.146100997924805
2016-06-10,22.49860954284668,35.89550018310547,12.308836936950684,36.3589973449707,115.71195220947266,45.613502502441406,1.1339185237884521,33.36058044433594,14.586000442504883,19.86191177368164
2016-06-13,22.159414291381836,35.762001037597656,12.246840476989746,36.294036865234375,113.06272888183594,44.426204681396484,1.1483992338180542,33.257232666015625,14.524666786193848,19.685258865356445
2016-06-14,22.186737060546875,35.96500015258789,12.16877269744873,36.361968994140625,114.04503631591797,44.15153503417969,1.1506085395812988,33.438072204589844,14.330666542053223,19.63918113708496
2016-06-15,22.1138858795166,35.7130012512207,12.161861419677734,36.30940628051758,113.70767974853516,44.02749252319336,1.1623893976211548,33.102203369140625,14.513333320617676,19.846559524536133
2016-06-16,22.207223892211914,35.8754997253418,12.179518699645996,35.91565704345703,113.49930572509766,44.64772415161133,1.1670527458190918,33.27446746826172,14.528667449951172,19.86191177368164
2016-06-17,21.70182991027832,35.31949996948242,11.97758960723877,34.92385482788086,112.13998413085938,44.417354583740234,1.1466808319091797,34.17003631591797,14.364666938781738,19.854232788085938
2016-06-20,21.649484634399414,35.70050048828125,12.048994064331055,35.017086029052734,112.48725891113281,44.36418914794922,1.1672978401184082,34.21310043334961,14.646666526794434,20.25362205505371
2016-06-21,21.833873748779297,35.79100036621094,11.96300220489502,35.15345764160156,113.48938751220703,45.356563568115234,1.1601803302764893,34.43699645996094,14.640666961669922,20.42259979248047
2016-06-22,21.751920700073242,35.529998779296875,11.911561965942383,35.232303619384766,113.02305603027344,45.17935562133789,1.159198522567749,34.4542121887207,13.11066722869873,20.384193420410156
2016-06-23,21.87713050842285,36.104000091552734,12.178752899169922,35.450496673583984,114.18395233154297,45.9945068359375,1.1901241540908813,35.16035842895508,13.09333324432373,20.59156608581543
2016-06-24,21.262479782104492,34.948001861572266,11.418634414672852,33.97916030883789,111.20730590820312,44.15153503417969,1.1223829984664917,33.782527923583984,12.876667022705078,19.72366714477539
2016-06-27,20.952871322631836,34.56800079345703,11.027828216552734,33.77782440185547,108.12152099609375,42.91107177734375,1.1103565692901611,33.136661529541016,13.236666679382324,19.842403411865234
2016-06-28,21.305728912353516,35.397499084472656,11.499255180358887,34.27967834472656,111.8224868774414,43.80598449707031,1.1265552043914795,33.69640350341797,13.452667236328125,20.12928009033203
2016-06-29,21.490131378173828,35.779998779296875,11.900810241699219,34.47457504272461,113.27111053466797,44.78062057495117,1.1449631452560425,34.919227600097656,14.012666702270508,20.559598922729492
2016-06-30,21.763309478759766,35.78099822998047,11.931524276733398,34.888145446777344,113.39016723632812,45.33884048461914,1.153799295425415,35.2464599609375,14.152000427246094,20.902254104614258
2016-07-01,21.829328536987305,36.284000396728516,11.840925216674805,35.22139358520508,113.3008804321289,45.32997131347656,1.1452083587646484,35.31559753417969,14.433333396911621,21.14132308959961
2016-07-05,21.62443733215332,36.404998779296875,11.575264930725098,34.95559310913086,113.310791015625,45.33884048461914,1.1621439456939697,34.91802978515625,14.26533317565918,20.926164627075195
2016-07-06,21.74736976623535,36.88050079345703,11.565285682678223,35.157920837402344,115.79132080078125,45.52490234375,1.1695070266723633,35.0303840637207,14.295999526977539,20.838504791259766
2016-07-07,21.840709686279297,36.82849884033203,11.592927932739258,35.0731201171875,114.94794464111328,45.52490234375,1.1999415159225464,35.0303840637207,14.395999908447266,20.96601104736328
2016-07-08,22.00916290283203,37.29050064086914,11.911561965942383,35.59480667114258,116.32711791992188,46.340065002441406,1.2480467557907104,35.32426834106445,14.45199966430664,21.30069923400879
2016-07-11,22.077457427978516,37.68899917602539,12.082009315490723,36.061954498291016,116.95222473144531,46.59702682495117,1.2767629623413086,35.24646759033203,14.985333442687988,21.675235748291016
2016-07-12,22.177627563476562,37.410499572753906,12.176447868347168,36.32527542114258,117.01174926757812,47.1463623046875,1.295906901359558,35.79963302612305,14.976667404174805,21.49195098876953
2016-07-13,22.052427291870117,37.131500244140625,12.08584976196289,36.175010681152344,115.8707046508789,47.41217803955078,1.2954161167144775,35.834205627441406,14.835332870483398,21.428199768066406
2016-07-14,22.4895076751709,37.060001373291016,12.345364570617676,36.48842239379883,116.37672424316406,47.61597442626953,1.3086695671081543,36.01570510864258,14.768667221069336,21.603513717651367
2016-07-15,22.487228393554688,36.77199935913086,12.373772621154785,36.47999572753906,115.9500732421875,47.580535888671875,1.2934529781341553,36.10212707519531,14.69333267211914,21.523826599121094
2016-07-18,22.72626495361328,36.80350112915039,12.463604927062988,37.351287841796875,118.44053649902344,47.810909271240234,1.3000797033309937,35.989768981933594,15.083333015441895,22.025861740112305
2016-07-19,22.73537254333496,36.997501373291016,12.325401306152344,37.36170959472656,119.67088317871094,47.0400390625,1.3135783672332764,35.505760192871094,15.017333030700684,21.731016159057617
2016-07-20,22.755863189697266,37.2859992980957,12.48971176147461,37.543701171875,120.97068786621094,49.5386848449707,1.330759048461914,35.652687072753906,15.223999977111816,21.954139709472656
2016-07-21,22.63520050048828,37.221500396728516,12.316189765930176,37.41129684448242,119.67088317871094,49.441219329833984,1.3062154054641724,35.49711227416992,14.699999809265137,21.898361206054688
2016-07-22,22.459915161132812,37.24300003051758,12.25937271118164,37.652801513671875,120.05785369873047,50.123470306396484,1.3418035507202148,35.505760192871094,14.817999839782715,22.10555076599121
2016-07-25,22.159414291381836,36.980499267578125,12.267815589904785,37.56552505493164,120.68293762207031,50.26523208618164,1.3665928840637207,35.574893951416016,15.333999633789062,22.20117950439453
2016-07-26,22.00689125061035,36.77949905395508,12.548828125,37.57196807861328,120.27613830566406,50.29181671142578,1.3899091482162476,35.3847541809082,15.300666809082031,22.57571792602539
2016-07-27,23.436527252197266,36.833499908447266,12.719276428222656,37.786197662353516,122.379638671875,49.78677749633789,1.3759191036224365,35.376102447509766,15.232666969299316,22.392433166503906
2016-07-28,23.752967834472656,37.63050079345703,12.609485626220703,37.97811508178711,124.02669525146484,49.804500579833984,1.3788644075393677,35.600826263427734,15.37399959564209,22.42430305480957
2016-07-29,23.723371505737305,37.94049835205078,12.436731338500977,39.2426643371582,122.97496032714844,50.22093963623047,1.401444911956787,35.4711799621582,15.652667045593262,22.137426376342773
2016-08-01,24.142244338989258,38.387001037597656,12.554203033447266,39.71872329711914,123.34207916259766,50.13232421875,1.39236319065094,35.566253662109375,15.333999633789062,22.806814193725586
2016-08-02,23.78483772277832,38.02899932861328,12.506601333618164,39.67805862426758,122.13158416748047,50.13232421875,1.3754286766052246,35.18595886230469,15.146666526794434,22.44024085998535
2016-08-03,24.08305549621582,37.731998443603516,12.60027027130127,39.618553161621094,121.55609130859375,50.477882385253906,1.3791099786758423,35.18595886230469,15.052666664123535,22.44024085998535
2016-08-04,24.231830596923828,38.03850173950195,12.821396827697754,39.535736083984375,123.39168548583984,50.85001754760742,1.4046354293823242,35.35016632080078,15.37399959564209,22.631494522094727
2016-08-05,24.60032844543457,38.29899978637695,13.061711311340332,40.01576614379883,124.175537109375,51.35506820678711,1.4284429550170898,35.54896926879883,15.335332870483398,22.942279815673828
2016-08-08,24.804033279418945,38.327999114990234,12.925813674926758,39.93147277832031,124.28467559814453,51.44367218017578,1.4416965246200562,35.574893951416016,15.077333450317383,23.18134880065918
2016-08-09,24.904739379882812,38.41550064086914,13.142338752746582,40.04304504394531,124.08622741699219,51.56771469116211,1.445378303527832,35.523048400878906,15.272000312805176,23.428375244140625
2016-08-10,24.71934700012207,38.428001403808594,13.194541931152344,40.09313201904297,123.90763092041016,51.408233642578125,1.4360511302947998,35.51438903808594,15.043333053588867,23.28493881225586
2016-08-11,24.703330993652344,38.5620002746582,13.212970733642578,40.07875061035156,123.92748260498047,51.65631103515625,1.4652581214904785,35.67861557006836,14.994000434875488,23.22119140625
2016-08-12,24.76055335998535,38.62799835205078,13.242146492004395,40.02172088623047,123.90763092041016,51.33735656738281,1.5472341775894165,35.51438903808594,15.040666580200195,23.300874710083008
